id,summary,cluster
116639,1月11日0—24时，31个省（自治区、直辖市）和新疆生产建设兵团报告新增确诊病例55例，其中境外输入病例13例（上海4例，辽宁3例，天津2例，福建1例，河南1例，广东1例，陕西1例），本土病例42例（河北40例，北京1例，黑龙江1例）；无新增死亡病例；无新增疑似病例。当日新增治愈出院病例31例，解除医学观察的密切接触者567人，重症病例较前一日减少2例。境外输入现有确诊病例291例（其中重症病例,1
116491,"1月6日，美国国会大厦遭示威者暴力冲击。事发时，一些警察允许示威者进入国会，甚至与示威者自拍，警察对待白人示威者的态度令非洲裔民众感到心寒。联想起近年来频发的非洲裔民众遭警察暴力执法事件，以及在“黑人的命也是命”反种族主义运动中，示威者遭警方使用催泪瓦斯驱逐，非洲裔民众认为，白人至上主义的存在就是警察执法“双重标准”的原因。
非洲裔女性：警察“双标”令人伤心
美国国会大厦遭冲击事件撕开了非洲裔女性",1
116291,2021年1月10日0-24时，石家庄市新增新冠肺炎确诊病例77例。目前，对所有追踪到的密切接触者已全部采取集中隔离医学观察措施，各项防控措施有序进行。现将其行动轨迹公布如下：确诊病例1：男，58岁，藁城区增村镇小果庄村人。2020年12月26日驾车到石家庄站接站；2020年12月27日至2021年1月2日在本村活动无外出；1月2日采集咽拭子；1月3日核酸检测呈阳性，核酸复核呈阳性，当日由120负,1
116405,"1月10日0时至24时，北京新增1例本地确诊病例和4例无症状感染者，无新增疑似病例。今天（11日）下午，北京市政府新闻办召开疫情防控新闻发布会，通报疫情相关情况并答记者问。北京市疾病预防控制中心副主任庞星火在发布会上通报，1月9日和1月10日，北京市共报告2例确诊病例和5例无症状感染者，均来自同一家庭，属于一起家庭聚集性疫情，初步判断该聚集性疫情密切接触者432人。
（编辑 胡月）",1
116291,2021年1月10日0-24时，石家庄市新增新冠肺炎确诊病例77例。目前，对所有追踪到的密切接触者已全部采取集中隔离医学观察措施，各项防控措施有序进行。现将其行动轨迹公布如下：确诊病例1：男，58岁，藁城区增村镇小果庄村人。2020年12月26日驾车到石家庄站接站；2020年12月27日至2021年1月2日在本村活动无外出；1月2日采集咽拭子；1月3日核酸检测呈阳性，核酸复核呈阳性，当日由120负,1
116291,2021年1月10日0-24时，石家庄市新增新冠肺炎确诊病例77例。目前，对所有追踪到的密切接触者已全部采取集中隔离医学观察措施，各项防控措施有序进行。现将其行动轨迹公布如下：确诊病例1：男，58岁，藁城区增村镇小果庄村人。2020年12月26日驾车到石家庄站接站；2020年12月27日至2021年1月2日在本村活动无外出；1月2日采集咽拭子；1月3日核酸检测呈阳性，核酸复核呈阳性，当日由120负,1
115884,今天（1月9日）下午，河北省石家庄召开第五场疫情防控新闻发布会，通报相关情况。发布会上，石家庄相关负责人表示，小果庄村共有村民4721人，其中信教群众122人，信仰基督教，该村不是天主教聚集村；网上传言的“欧美神父在藁城传教”不符合事实。疫情暴发前，一些信教群众曾在该村一户人家里有过聚集活动，同其他聚集活动一样，容易造成疫情扩散，但目前没有证据表明疫情源头同宗教聚集有直接关系。疫情暴发后，当地立即,1
116266,1月10日0—24时，31个省（自治区、直辖市）和新疆生产建设兵团报告新增确诊病例103例，其中境外输入病例18例（广东7例，辽宁4例，天津2例，上海2例，福建1例，云南1例，陕西1例），本土病例85例（河北82例，辽宁2例，北京1例）；无新增死亡病例；无新增疑似病例。当日新增治愈出院病例18例，解除医学观察的密切接触者405人，重症病例较前一日增加4例。境外输入现有确诊病例298例（其中重症病例,1
116110,三,1
116021,2021年1月9日0—24时，石家庄市新增新冠肺炎确诊病例44例。目前，对所有追踪到的密切接触者已全部采取集中隔离医学观察措施，各项防控措施有序进行。现将其行动轨迹公布如下：确诊病例1：女，69岁，藁城区增村镇小果庄村人。2020年12月20日至31日在本村活动无外出；2021年1月1日到正定县新城铺村浅舍饭店就餐；1月2日至3日居家无外出；1月4日核酸检测呈阳性，当日由120负压救护车转运至石家,1
116021,2021年1月9日0—24时，石家庄市新增新冠肺炎确诊病例44例。目前，对所有追踪到的密切接触者已全部采取集中隔离医学观察措施，各项防控措施有序进行。现将其行动轨迹公布如下：确诊病例1：女，69岁，藁城区增村镇小果庄村人。2020年12月20日至31日在本村活动无外出；2021年1月1日到正定县新城铺村浅舍饭店就餐；1月2日至3日居家无外出；1月4日核酸检测呈阳性，当日由120负压救护车转运至石家,1
116010,1月9日0—24时，31个省（自治区、直辖市）和新疆生产建设兵团报告新增确诊病例69例，其中境外输入病例21例（福建6例，天津4例，上海4例，辽宁2例，浙江2例，山西1例，广东1例，陕西1例），本土病例48例（河北46例，北京1例，辽宁1例）；无新增死亡病例；无新增疑似病例。当日新增治愈出院病例16例，解除医学观察的密切接触者584人，重症病例与前一日持平。境外输入现有确诊病例294例（其中重症病,1
115884,今天（1月9日）下午，河北省石家庄召开第五场疫情防控新闻发布会，通报相关情况。发布会上，石家庄相关负责人表示，小果庄村共有村民4721人，其中信教群众122人，信仰基督教，该村不是天主教聚集村；网上传言的“欧美神父在藁城传教”不符合事实。疫情暴发前，一些信教群众曾在该村一户人家里有过聚集活动，同其他聚集活动一样，容易造成疫情扩散，但目前没有证据表明疫情源头同宗教聚集有直接关系。疫情暴发后，当地立即,1
115726,"
          1月8日0—24时，31个省（自治区、直辖市）和新疆生产建设兵团报告新增确诊病例33例，其中境外输入病例16例（上海7例，辽宁4例，广东2例，江苏1例，福建1例，山东1例），本土病例17例（河北14例，辽宁3例）；无新增死亡病例；新增疑似病例1例，为境外输入病例（在上海）。
当日新增治愈出院病例19例，解除医学观察的密切接触者617人，重症病例较前一日增加3例。
境外输入现有确诊病例281例（其中重症病例5例），现有疑似病例1例。累计确诊病例4391例，累计治愈出院病例4110例，无死亡病例。
截至1月8日24时，据31个省（自治区、直辖市）和新疆生产建设兵团报告，现有确诊病例535例（其中重症病例16例），累计治愈出院病例82195例，累计死亡病例4634例，累计报告确诊病例87364例，现有疑似病例1例。累计追踪到密切接触者922790人，尚在医学观察的密切接触者25414人。
31个省（自治区、直辖市）和新疆生产建设兵团报告新增无症状感染者38例（境外输入21例）；当日转为确诊病例1例（为境外输入）；当日解除医学观察12例（境外输入10例）；尚在医学观察无症状感染者483例（境外输入253例）。
累计收到港澳台地区通报确诊病例10023例。其中，香港特别行政区9152例（出院8307例，死亡155例），澳门特别行政区46例（出院46例），台湾地区825例（出院714例，死亡7例）。



（注：媒体引用时，请标注“信息来自国家卫生健康委员会官方网站”。）

",1
115884,今天（1月9日）下午，河北省石家庄召开第五场疫情防控新闻发布会，通报相关情况。发布会上，石家庄相关负责人表示，小果庄村共有村民4721人，其中信教群众122人，信仰基督教，该村不是天主教聚集村；网上传言的“欧美神父在藁城传教”不符合事实。疫情暴发前，一些信教群众曾在该村一户人家里有过聚集活动，同其他聚集活动一样，容易造成疫情扩散，但目前没有证据表明疫情源头同宗教聚集有直接关系。疫情暴发后，当地立即,1
115835,"今天（1月9日）下午，河北省召开疫情防控第二场新闻发布会，介绍疫情防控最新情况。发布会上，相关负责人表示，本次疫情还没有看到明显的拐点，尽管这两天有的时候新增的阳性确诊病例出现了下降，但是据专家们判断，还不能确定现在已经出现了拐点。另外溯源工作还在进行，病情蔓延的状态还没有萎缩的趋势，扩散的风险依然存在。
（编辑 唐泽屹）",1
115835,"今天（1月9日）下午，河北省召开疫情防控第二场新闻发布会，介绍疫情防控最新情况。发布会上，相关负责人表示，本次疫情还没有看到明显的拐点，尽管这两天有的时候新增的阳性确诊病例出现了下降，但是据专家们判断，还不能确定现在已经出现了拐点。另外溯源工作还在进行，病情蔓延的状态还没有萎缩的趋势，扩散的风险依然存在。
（编辑 唐泽屹）",1
115726,"
          1月8日0—24时，31个省（自治区、直辖市）和新疆生产建设兵团报告新增确诊病例33例，其中境外输入病例16例（上海7例，辽宁4例，广东2例，江苏1例，福建1例，山东1例），本土病例17例（河北14例，辽宁3例）；无新增死亡病例；新增疑似病例1例，为境外输入病例（在上海）。
当日新增治愈出院病例19例，解除医学观察的密切接触者617人，重症病例较前一日增加3例。
境外输入现有确诊病例281例（其中重症病例5例），现有疑似病例1例。累计确诊病例4391例，累计治愈出院病例4110例，无死亡病例。
截至1月8日24时，据31个省（自治区、直辖市）和新疆生产建设兵团报告，现有确诊病例535例（其中重症病例16例），累计治愈出院病例82195例，累计死亡病例4634例，累计报告确诊病例87364例，现有疑似病例1例。累计追踪到密切接触者922790人，尚在医学观察的密切接触者25414人。
31个省（自治区、直辖市）和新疆生产建设兵团报告新增无症状感染者38例（境外输入21例）；当日转为确诊病例1例（为境外输入）；当日解除医学观察12例（境外输入10例）；尚在医学观察无症状感染者483例（境外输入253例）。
累计收到港澳台地区通报确诊病例10023例。其中，香港特别行政区9152例（出院8307例，死亡155例），澳门特别行政区46例（出院46例），台湾地区825例（出院714例，死亡7例）。



（注：媒体引用时，请标注“信息来自国家卫生健康委员会官方网站”。）

",1
115589,会上通报了哪些重要信息？一图速览！,1
115462,"在7日播出的《新闻1+1》节目中，国家卫健委疾病预防控制咨询委员会的专家吴浩介绍了本轮河北疫情的三大传播特点。
确诊病例集中在农村地区
多个村庄毗邻机场
截至2021年1月7日晚，从已公布的确诊病例来看，绝大多数确诊病例来自藁城区，并且集中在增村镇小果庄村、刘家佐村、北桥寨村、南桥寨村、东桥寨村等地。
从当前排查的情况看，活动区域以小果庄村人为主体，涵盖市内五区和正定、鹿泉、新乐等十个区县。值得注",1
115237,今天（1月7日）下午，河北省石家庄市召开疫情防控第3场新闻发布会。介绍疫情防控最新情况。,1
115465,1月8日，据南宫市新冠肺炎疫情防控工作领导小组发布消息，当前正值南宫市疫情防控的关键时期，为切实做到南宫市全员核酸检测不漏一人，充分调动社会各方力量积极参与疫情防控工作，有效控制疫情的传播和蔓延，保障广大人民群众身体健康和生命安全。经研究，南宫市决定对未进行核酸检测人员实行有奖举报。现就有关事宜通告如下：一、鼓励居民、企业、社会各类组织举报未检测人员，经查证属实后，报经指挥部审批同意，及时给予每人,1
115415,1月7日0—24时，31个省（自治区、直辖市）和新疆生产建设兵团报告新增确诊病例53例，其中境外输入病例16例（上海8例，广东3例，辽宁1例，江苏1例，福建1例，河南1例，湖南1例），本土病例37例（河北33例，辽宁2例，北京1例，黑龙江1例）；无新增死亡病例；无新增疑似病例。当日新增治愈出院病例17例，解除医学观察的密切接触者1094人，重症病例与前一日持平。,1
115237,今天（1月7日）下午，河北省石家庄市召开疫情防控第3场新闻发布会。介绍疫情防控最新情况。,1
115106,杭州一医生泄露流调报告内容被行拘,1
115106,杭州一医生泄露流调报告内容被行拘,1
115087,"邢台新增1例本地病例行动轨迹公布
2021年1月6日0—24时，南宫市新增1例新冠肺炎确诊病例（无症状感染者转为确诊病例）。目前，对所有追踪到的密切接触者已全部采取集中隔离医学观察措施，各项防控措施有序进行。现将其行动轨迹公布如下：确诊病例1：男，42岁，南宫市文景名苑居民，2020年12月18日到凤岗参加宣传活动。12月19日正常上班无外出。12月21日到济安堂批发药品公司安排工作。12月22日",1
115058,1月6日0—24时，31个省（自治区、直辖市）和新疆生产建设兵团报告新增确诊病例63例，其中境外输入病例11例（上海5例，河北2例，广东2例，陕西2例），本土病例52例（河北51例，辽宁1例）；无新增死亡病例；无新增疑似病例。当日新增治愈出院病例21例，解除医学观察的密切接触者699人，重症病例较前一日减少1例。境外输入现有确诊病例280例（其中重症病例4例），无现有疑似病例。累计确诊病例4359,1
114677,1月5日0—24时，31个省（自治区、直辖市）和新疆生产建设兵团报告新增确诊病例32例，其中境外输入病例9例（广东3例，陕西3例，上海2例，天津1例），本土病例23例（河北20例，北京1例，辽宁1例，黑龙江1例）；无新增死亡病例；新增疑似病例2例，其中境外输入病例1例（在上海），本土病例1例（在辽宁）。当日新增治愈出院病例21例，解除医学观察的密切接触者784人，重症病例较前一日增加1例。境外输入,1
114985,为进一步推动疫情防控工作任务落实，强化警示教育，现将有关问责情况通报如下。1、藁城区政府副区长、区应急指挥部副指挥长冯志强在组织指挥刘家佐村开展疫情防控工作中，安排部署不到位，督促检查不力，对1月3日该村出现一名核酸检测阳性村民失控外出就医问题负主要领导责任，给予冯志强党内警告处分。2、藁城区增村镇行政综合服务中心主任、刘家佐村包村干部聂潇男，在组织安排刘家佐村人员封闭管理过程中，落实疫情防控要求,1
114876,"据辽宁省公安厅交通安全管理局消息：受疫情影响，辽宁多地陆续出台相关交通管制措施，涉及沈阳、大连、鞍山、抚顺、锦州、铁岭六市。
离开沈阳的规定：
沈阳桃仙机场、沈阳北站、辽宁省快速汽车客运站，在执行离沈人员体温检测、查验健康码的同时，严格查验离沈人员“通信大数据行程码”，对于行程码显示“到达或途经：辽宁省沈阳市”的人员均须持有72小时内核酸检测阴性证明方可离沈。
离开大连的规定：
中高风险地区的人员",1
114876,"据辽宁省公安厅交通安全管理局消息：受疫情影响，辽宁多地陆续出台相关交通管制措施，涉及沈阳、大连、鞍山、抚顺、锦州、铁岭六市。
离开沈阳的规定：
沈阳桃仙机场、沈阳北站、辽宁省快速汽车客运站，在执行离沈人员体温检测、查验健康码的同时，严格查验离沈人员“通信大数据行程码”，对于行程码显示“到达或途经：辽宁省沈阳市”的人员均须持有72小时内核酸检测阴性证明方可离沈。
离开大连的规定：
中高风险地区的人员",1
114746,?浙江杭州发现一例境外输入复阳无症状感染者,1
114717,2021年1月5日0—24时，石家庄市新增新冠肺炎确诊病例19例。目前，对所有追踪到的密切接触者已全部采取集中隔离医学观察措施，各项防控措施有序进行。现将其行动轨迹公布如下：确诊病例1：男，15岁，藁城区增村镇小果庄村人。2020年12月19日至30日在藁城区第七中学寄宿学习，周末回家，12月31日放学后回家；2021年1月1日居家未外出；1月2日出现发热，当晚进行核酸检测，结果呈阳性；1月4日核,1
114717,2021年1月5日0—24时，石家庄市新增新冠肺炎确诊病例19例。目前，对所有追踪到的密切接触者已全部采取集中隔离医学观察措施，各项防控措施有序进行。现将其行动轨迹公布如下：确诊病例1：男，15岁，藁城区增村镇小果庄村人。2020年12月19日至30日在藁城区第七中学寄宿学习，周末回家，12月31日放学后回家；2021年1月1日居家未外出；1月2日出现发热，当晚进行核酸检测，结果呈阳性；1月4日核,1
114677,1月5日0—24时，31个省（自治区、直辖市）和新疆生产建设兵团报告新增确诊病例32例，其中境外输入病例9例（广东3例，陕西3例，上海2例，天津1例），本土病例23例（河北20例，北京1例，辽宁1例，黑龙江1例）；无新增死亡病例；新增疑似病例2例，其中境外输入病例1例（在上海），本土病例1例（在辽宁）。当日新增治愈出院病例21例，解除医学观察的密切接触者784人，重症病例较前一日增加1例。境外输入,1
114286,1月4日0—24时，31个省（自治区、直辖市）和新疆生产建设兵团报告新增确诊病例33例，其中境外输入病例16例（上海6例，广东4例，天津1例，辽宁1例，江苏1例，福建1例，河南1例，四川1例），本土病例17例（河北14例，辽宁2例，北京1例）；无新增死亡病例；无新增疑似病例。当日新增治愈出院病例12例，解除医学观察的密切接触者312人，重症病例较前一日增加3例。境外输入现有确诊病例294例（其中重,1
114528,从1月2日报告首例病例至1月4日24时，河北省共报告本土确诊病例19例、无症状感染者40例。为严防疫情扩散，河北省立即启动应急机制，全面排查追踪，开展全员核酸检测，严格集中隔离场所规范管理，严格预检分诊和院感控制，强化冷链食品和非冷链物品全链条监管，坚决用最快速度、最高效率，把疫情控制在最小范围。根据国务院联防联控机制关于局部聚集性应对处置工作要求，河北省立即进入战时状态，组织省、市、县（区）三级,1
114398,芝,1
113960,鉴于石家庄市藁城区出现确诊病例，1月3日下午，石家庄市召开应对新冠肺炎疫情工作会议，宣布迅速进入战时状态，并科学、精准、高效抓好各项防控工作。会上提出了七方面要求：一、坚决落实好流调彻查工作。要动用一切人员力量、技术手段，深入开展流行病学调查，摸清重点人员轨迹，全面追踪排查活动区域，确保一人不漏；要掌握密接人员轨迹，该管控的管控、该异地协查管控的第一时间推送信息；要加大传染源的跟踪检测，尽快查清传,1
114286,1月4日0—24时，31个省（自治区、直辖市）和新疆生产建设兵团报告新增确诊病例33例，其中境外输入病例16例（上海6例，广东4例，天津1例，辽宁1例，江苏1例，福建1例，河南1例，四川1例），本土病例17例（河北14例，辽宁2例，北京1例）；无新增死亡病例；无新增疑似病例。当日新增治愈出院病例12例，解除医学观察的密切接触者312人，重症病例较前一日增加3例。境外输入现有确诊病例294例（其中重,1
114286,1月4日0—24时，31个省（自治区、直辖市）和新疆生产建设兵团报告新增确诊病例33例，其中境外输入病例16例（上海6例，广东4例，天津1例，辽宁1例，江苏1例，福建1例，河南1例，四川1例），本土病例17例（河北14例，辽宁2例，北京1例）；无新增死亡病例；无新增疑似病例。当日新增治愈出院病例12例，解除医学观察的密切接触者312人，重症病例较前一日增加3例。境外输入现有确诊病例294例（其中重,1
113960,鉴于石家庄市藁城区出现确诊病例，1月3日下午，石家庄市召开应对新冠肺炎疫情工作会议，宣布迅速进入战时状态，并科学、精准、高效抓好各项防控工作。会上提出了七方面要求：一、坚决落实好流调彻查工作。要动用一切人员力量、技术手段，深入开展流行病学调查，摸清重点人员轨迹，全面追踪排查活动区域，确保一人不漏；要掌握密接人员轨迹，该管控的管控、该异地协查管控的第一时间推送信息；要加大传染源的跟踪检测，尽快查清传,1
113942,1月3日0—24时，31个省（自治区、直辖市）和新疆生产建设兵团报告新增确诊病例33例，其中境外输入病例20例（陕西6例，上海4例，四川3例，广东2例，天津1例，山西1例，内蒙古1例，辽宁1例，福建1例），本土病例13例（辽宁6例，河北4例，北京2例，黑龙江1例）；无新增死亡病例；无新增疑似病例。当日新增治愈出院病例17例，解除医学观察的密切接触者452人，重症病例较前一日增加1例。境外输入现有确,1
113833,2021年1月2日0时至24时，大连市新增1例本土确诊病例，无新增无症状感染者，病例已转运至辽宁省集中救治大连中心隔离治疗。截至2021年1月2日24时大连市累计报告新冠肺炎确诊病例48例，正在实施医学观察的本地无症状感染者30例。1月3日下午，大连市举行疫情防控工作新闻发布会，大连市卫生健康委副主任赵连通报，首先，疫情发现早。本次疫情是大连市严格贯彻落实国务院联防联控机制工作要求，加强对冷链行业,1
113700,1月2日0—24时，31个省（自治区、直辖市）和新疆生产建设兵团报告新增确诊病例24例，其中境外输入病例16例（上海6例，福建2例，广东2例，陕西2例，北京1例，天津1例，内蒙古1例，辽宁1例），本土病例8例（黑龙江4例，辽宁2例，北京1例，河北1例）；无新增死亡病例；无新增疑似病例。当日新增治愈出院病例12例，解除医学观察的密切接触者960人，重症病例较前一日减少1例。境外输入现有确诊病例279,1
113559,1月1日0时至24时，北京市新增1例本地新冠肺炎确诊病例。相关情况通报如下：某男，53岁，现住顺义区仁和镇河南村，网约车司机。2020年12月26日作为确诊病例的密切接触者进行集中隔离医学观察，12月27日采集咽拭子进行核酸检测，结果为阴性；12月31日再次采集咽拭子进行核酸检测，结果为阳性，当日由120负压救护车转运至地坛医院隔离治疗。综合流行病学史、临床表现、实验室检测和影像学检查等结果，20,1
113700,1月2日0—24时，31个省（自治区、直辖市）和新疆生产建设兵团报告新增确诊病例24例，其中境外输入病例16例（上海6例，福建2例，广东2例，陕西2例，北京1例，天津1例，内蒙古1例，辽宁1例），本土病例8例（黑龙江4例，辽宁2例，北京1例，河北1例）；无新增死亡病例；无新增疑似病例。当日新增治愈出院病例12例，解除医学观察的密切接触者960人，重症病例较前一日减少1例。境外输入现有确诊病例279,1
113559,1月1日0时至24时，北京市新增1例本地新冠肺炎确诊病例。相关情况通报如下：某男，53岁，现住顺义区仁和镇河南村，网约车司机。2020年12月26日作为确诊病例的密切接触者进行集中隔离医学观察，12月27日采集咽拭子进行核酸检测，结果为阴性；12月31日再次采集咽拭子进行核酸检测，结果为阳性，当日由120负压救护车转运至地坛医院隔离治疗。综合流行病学史、临床表现、实验室检测和影像学检查等结果，20,1
113700,1月2日0—24时，31个省（自治区、直辖市）和新疆生产建设兵团报告新增确诊病例24例，其中境外输入病例16例（上海6例，福建2例，广东2例，陕西2例，北京1例，天津1例，内蒙古1例，辽宁1例），本土病例8例（黑龙江4例，辽宁2例，北京1例，河北1例）；无新增死亡病例；无新增疑似病例。当日新增治愈出院病例12例，解除医学观察的密切接触者960人，重症病例较前一日减少1例。境外输入现有确诊病例279,1
113559,1月1日0时至24时，北京市新增1例本地新冠肺炎确诊病例。相关情况通报如下：某男，53岁，现住顺义区仁和镇河南村，网约车司机。2020年12月26日作为确诊病例的密切接触者进行集中隔离医学观察，12月27日采集咽拭子进行核酸检测，结果为阴性；12月31日再次采集咽拭子进行核酸检测，结果为阳性，当日由120负压救护车转运至地坛医院隔离治疗。综合流行病学史、临床表现、实验室检测和影像学检查等结果，20,1
113559,1月1日0时至24时，北京市新增1例本地新冠肺炎确诊病例。相关情况通报如下：某男，53岁，现住顺义区仁和镇河南村，网约车司机。2020年12月26日作为确诊病例的密切接触者进行集中隔离医学观察，12月27日采集咽拭子进行核酸检测，结果为阴性；12月31日再次采集咽拭子进行核酸检测，结果为阳性，当日由120负压救护车转运至地坛医院隔离治疗。综合流行病学史、临床表现、实验室检测和影像学检查等结果，20,1
113452,"
          2021年1月1日0—24时，31个省（自治区、直辖市）和新疆生产建设兵团报告新增确诊病例22例，其中境外输入病例14例（上海4例，天津3例，广东3例，辽宁1例，福建1例，山东1例，陕西1例），本土病例8例（辽宁7例，北京1例）；无新增死亡病例；新增疑似病例1例，为境外输入病例（在上海）。
当日新增治愈出院病例9例，解除医学观察的密切接触者413人，重症病例较前一日增加1例。
境外输入现有确诊病例272例（其中重症病例3例），现有疑似病例1例。累计确诊病例4287例，累计治愈出院病例4015例，无死亡病例。
截至2021年1月1日24时，据31个省（自治区、直辖市）和新疆生产建设兵团报告，现有确诊病例383例（其中重症病例10例），累计治愈出院病例82076例，累计死亡病例4634例，累计报告确诊病例87093例，现有疑似病例1例。累计追踪到密切接触者906634人，尚在医学观察的密切接触者14311人。
31个省（自治区、直辖市）和新疆生产建设兵团报告新增无症状感染者21例（境外输入18例）；当日转为确诊病例2例（境外输入1例）；当日解除医学观察18例（境外输入15例）；尚在医学观察无症状感染者280例（境外输入229例）。
累计收到港澳台地区通报确诊病例9736例。其中，香港特别行政区8888例（出院7912例，死亡149例），澳门特别行政区46例（出院46例），台湾地区802例（出院682例，死亡7例）。


信息来自国家卫生健康委员会官方网站。",1
113334,近日，上海市疾控中心在对英国输入的新冠肺炎确诊病例进行基因测序监测中，发现1例病例的新冠病毒基因序列为B.1.1.7亚型，与近期英国报道的变异病毒基因相似。该病例为中国籍，在英国留学，12月13日自英国出发，12月14日抵达上海浦东国际机场，入关后即被集中隔离。12月16日诊断为新冠肺炎确诊病例（轻型）。目前，该病例在上海市公共卫生临床中心隔离治疗，病情平稳。该病例同航班所有旅客均按要求落实14天,1
112883,北京,1
112883,北京,1
112523,12月29日0—24时，31个省（自治区、直辖市）和新疆生产建设兵团报告新增确诊病例24例，其中境外输入病例17例（上海7例，天津3例，内蒙古2例，福建2例，浙江1例，山东1例，广东1例），本土病例7例（辽宁5例，北京1例，黑龙江1例）；无新增死亡病例；无新增疑似病例。,1
112523,12月29日0—24时，31个省（自治区、直辖市）和新疆生产建设兵团报告新增确诊病例24例，其中境外输入病例17例（上海7例，天津3例，内蒙古2例，福建2例，浙江1例，山东1例，广东1例），本土病例7例（辽宁5例，北京1例，黑龙江1例）；无新增死亡病例；无新增疑似病例。,1
112523,12月29日0—24时，31个省（自治区、直辖市）和新疆生产建设兵团报告新增确诊病例24例，其中境外输入病例17例（上海7例，天津3例，内蒙古2例，福建2例，浙江1例，山东1例，广东1例），本土病例7例（辽宁5例，北京1例，黑龙江1例）；无新增死亡病例；无新增疑似病例。,1
112523,12月29日0—24时，31个省（自治区、直辖市）和新疆生产建设兵团报告新增确诊病例24例，其中境外输入病例17例（上海7例，天津3例，内蒙古2例，福建2例，浙江1例，山东1例，广东1例），本土病例7例（辽宁5例，北京1例，黑龙江1例）；无新增死亡病例；无新增疑似病例。,1
112686,"国务院联防联控机制今天（12月30日）15时在北京召开新闻发布会，介绍两节期间疫情防控等情况。国家卫生健康委疾控局一级巡视员贺青华表示，提倡家庭私人聚会聚餐等控制在10人以下。
他说，元旦、新年的到来，年会、聚会等人群聚集的机会增多，给疫情防控增加了难度。元旦、春节期间疫情防控工作的核心措施是减少人员流动、减少人员聚集、减少旅途风险，加强个人防护、加强社区防控、加强外防输入，严格落实四方责任，严格",1
112686,"国务院联防联控机制今天（12月30日）15时在北京召开新闻发布会，介绍两节期间疫情防控等情况。国家卫生健康委疾控局一级巡视员贺青华表示，提倡家庭私人聚会聚餐等控制在10人以下。
他说，元旦、新年的到来，年会、聚会等人群聚集的机会增多，给疫情防控增加了难度。元旦、春节期间疫情防控工作的核心措施是减少人员流动、减少人员聚集、减少旅途风险，加强个人防护、加强社区防控、加强外防输入，严格落实四方责任，严格",1
112686,"国务院联防联控机制今天（12月30日）15时在北京召开新闻发布会，介绍两节期间疫情防控等情况。国家卫生健康委疾控局一级巡视员贺青华表示，提倡家庭私人聚会聚餐等控制在10人以下。
他说，元旦、新年的到来，年会、聚会等人群聚集的机会增多，给疫情防控增加了难度。元旦、春节期间疫情防控工作的核心措施是减少人员流动、减少人员聚集、减少旅途风险，加强个人防护、加强社区防控、加强外防输入，严格落实四方责任，严格",1
119329,1.22 日报,2
119091,1.21 日报,2
119091,1.21 日报,2
119091,1.21 日报,2
118840,1.20 疫情日报,2
118840,1.20 疫情日报,2
118840,1.20 疫情日报,2
118619,1.19 疫情日报,2
118619,1.19 疫情日报,2
118273,四省出现本土新增确诊，东北河北多地提高隔离要求，哈尔滨呼兰将开展全民核酸检测,2
118273,四省出现本土新增确诊，东北河北多地提高隔离要求，哈尔滨呼兰将开展全民核酸检测,2
118273,四省出现本土新增确诊，东北河北多地提高隔离要求，哈尔滨呼兰将开展全民核酸检测,2
118153,吉林出现 1 传 102，17 地升级中风险，北京河北延长隔离时间，天津涉疫雪糕追回中,2
118153,吉林出现 1 传 102，17 地升级中风险，北京河北延长隔离时间，天津涉疫雪糕追回中,2
117927,1.16 日报,2
117681,1.15 疫情日报,2
117444,1 月 14 日疫情日报,2
117212,"13日，辽宁省气象台最新发布，预计辽宁中东部地区有中雪到大雪、局部暴雪，大连地区及丹东南部雨夹雪转小雪，其他地区有小雪到中雪。降雪过后中东部地区气温下降 8～10℃，局部10～14℃，东部山区局部最低气温可达-30℃；降温同时伴有偏北大风，海区最大瞬时风力9～10级，陆地7～8级。需防范降雪、降温、大风天气对交通运输、人体健康、设施农业及疫情防控的不利影响。14日夜间至15日白天,受一股自新疆北部",2
117212,"13日，辽宁省气象台最新发布，预计辽宁中东部地区有中雪到大雪、局部暴雪，大连地区及丹东南部雨夹雪转小雪，其他地区有小雪到中雪。降雪过后中东部地区气温下降 8～10℃，局部10～14℃，东部山区局部最低气温可达-30℃；降温同时伴有偏北大风，海区最大瞬时风力9～10级，陆地7～8级。需防范降雪、降温、大风天气对交通运输、人体健康、设施农业及疫情防控的不利影响。14日夜间至15日白天,受一股自新疆北部",2
116904,比利时南部瓦隆大区政府12日宣布，将原定于1月15日结束的宵禁措施延长至2月15日。目前，比利时布鲁塞尔大区、瓦隆大区和弗拉芒大区均在执行宵禁措施，根据瓦隆大区的规定，除特殊紧急情况外，所有人在22时至次日6时不得外出。据比利时公共卫生部门发布的最新数据，比利时日均新增新冠肺炎确诊病例数持续上升，在2021年1月1日至1月7日这一周，比利时平均每天新增1816例新冠肺炎确诊病例，较此前一周上升14,2
116904,比利时南部瓦隆大区政府12日宣布，将原定于1月15日结束的宵禁措施延长至2月15日。目前，比利时布鲁塞尔大区、瓦隆大区和弗拉芒大区均在执行宵禁措施，根据瓦隆大区的规定，除特殊紧急情况外，所有人在22时至次日6时不得外出。据比利时公共卫生部门发布的最新数据，比利时日均新增新冠肺炎确诊病例数持续上升，在2021年1月1日至1月7日这一周，比利时平均每天新增1816例新冠肺炎确诊病例，较此前一周上升14,2
